"Sample_A_Adult_mTEC 2"	"Sample_B_Adult_cTEC 2"	"Sample_C_Embryonic_mTEC 2"	"Sample_D_Embryonic_cTEC 2"
"Mta3"	5.43047034754394	5.79313286594131	5.57757634144253	5.85015687020788
"C430042M11Rik"	0.725939715409929	-0.98544271512805	2.2356319237215	0.124547610928876
"RP23-127L4.1"	-2.6094896656829	-2.09121723054575	0.171052758456993	-0.981906584574122
"Zfp36l2"	5.16772383827433	6.51571876371224	4.63300500960364	5.68220506674738
"Thada"	4.72241055918413	4.55709901357424	5.27465798232413	5.08286329773173
"Plekhh2"	2.59662939380187	-0.47432441692015	1.42320415026166	3.30360981591953
"Dync2li1"	5.01557421969845	5.46982437035929	3.81454486621256	5.3892832842821
"Abcg5"	4.66886709725124	-0.47432441692015	-1.09308740671409	-0.0135970521219881
"Lrpprc"	6.00434317928691	6.50418918752021	6.7103555410058	7.22564234843509
"1110020A21Rik"	-3.29020078716329	-0.880401700881039	-0.17907685754786	-0.174568376840294
"Ppm1b"	5.99349449960038	6.34083304262966	6.3640890988365	6.48635605789246
"Prepl"	5.43998031825662	5.62241533416115	5.3265647505955	5.90479048742954
"Camkmt"	1.80459312422487	2.7938092397492	2.59507476311808	3.76184999838931
"Six2"	6.12142821449179	7.7724553907694	4.22206437532471	8.54101120019343
"Srbd1"	4.18912405717637	4.91926683476282	5.06774213811808	5.85298343021291
"Prkce"	2.13330739415378	3.84111785589164	3.46088458315471	3.82688791484773
"Epas1"	2.08860943598311	4.38359637973681	1.05027714213347	2.24176305056743
"Rhoq"	3.18841260952102	5.98475162131642	4.14416769650459	6.78927836416685
"Pigf"	2.90164842352628	3.03668781211269	4.25451942143914	4.06739567802062
"Cript"	7.01840498632379	6.59401870070294	6.7723615245218	6.53308233878009
"Gm5499"	-2.84826645350341	-0.0665926730264654	-0.17907685754786	0.658780875790842
"Socs5"	2.59662939380187	3.54198425321795	3.81947728498665	4.98476770109977
"Mcfd2"	6.56189807919878	7.09055459499236	6.75033870043565	7.15564583948718
"4833418N02Rik"	-0.234269674688107	0.529666410196503	1.46552515915419	2.22258646633782
"Ttc7"	6.40329455955637	6.2628301006725	6.34252830250599	6.74791631447556
"Calm2"	9.80719889287173	9.55980514177851	9.21747367885187	9.05580094007424
"Epcam"	9.96663712525034	9.10656853602817	9.26288056793569	8.47117906391152
"Msh2"	6.0051900697161	6.54867029427998	7.39554116195646	7.47867951814294
"Kcnk12"	-1.75336531592405	0.124547610928876	-4.00843660308458	-2.09121723054575
"Msh6"	5.29687299803853	5.75630074425078	7.3672668166381	7.08610612727855
"Fbxo11"	4.12121787043645	4.81201777304525	4.46246596879478	4.8808464209832
"Gm26612"	-6.22986069641943	1.32692114558071	-4.64489819569827	2.06570622682624
"Foxn2"	4.05176444611134	3.55997648999253	4.45985911321214	4.7851606530745
"Ppp1r21"	4.24423390377567	4.32183363668113	4.71968290135546	4.73081051903767
"Ston1"	-5.64937867269759	-0.264921815572025	-2.21652239578685	1.69679532910295
"Gm10184"	-4.64489819569827	-1.49116323387059	0.171052758456993	1.35406676934968
"Nrxn1"	4.49767943092178	-1.43366183250901	5.27342866481938	3.25471406170202
"Mettl4"	4.04547696797008	4.41817646072113	4.89821808841658	5.31724176007856
"2700099C18Rik"	-0.434176601681702	-1.97596609847865	2.58020429709315	3.32454588620135
"Gm1976"	0.891639685733812	2.7378437710537	1.87524047596433	3.2223471885314
"Gm26734"	-3.78988865061397	-0.98544271512805	-0.673733444849718	0.242343593670289
"Gm20939"	1.06475709855656	2.03826574218654	1.93247110815812	1.68239717861453
"Crem"	3.28066085520467	4.81458939401057	3.2661742184834	4.31152257018165
"Cul2"	6.38243493399247	6.95696902283939	7.01380428137563	6.94809277687969
"Bambi"	3.15929677938272	4.674927868398	2.60322172614505	5.28086723839951
"Gm10557"	-0.234269674688107	1.02042912634058	0.968832334563154	2.20935127315836
"Map3k8"	5.07700993585442	2.33401030434395	2.59662939380187	2.01687271967425
"Gm26865"	-5.09897020740518	-1.76338660950955	-0.17907685754786	1.00499854523294
"Mtpap"	4.92554857848339	5.14322534008465	5.38420643932383	5.49552123335924
"9430020K01Rik"	4.59815809049175	3.63117759568606	6.20217564055949	4.91975455683015
"Svil"	6.51196489669442	6.21032244732011	6.39030014491655	6.37897097611433
"Zfp438"	2.01451536644427	4.48571563335685	3.17978751777331	4.1131486319435
"Zeb1"	1.75642026102666	1.92028568419802	-0.391227086471594	-0.0135970521219881
"Arhgap12"	5.63367520662109	5.43906797353569	5.30636665637323	5.32486339844336
"Kif5b"	8.11781935410346	8.12300222361496	7.63563771059582	7.37130473444359
"Epc1"	3.68353240406629	4.16888884588959	4.33340764997712	4.46246596879478
"Gm28529"	-2.84826645350341	0.946852765854606	-0.0665926730264654	0.97823975346689
"Rab18"	7.51544487809563	7.97044490705142	7.93375304167983	7.73054477332277
"Mkx"	1.1868034709684	4.63528838180488	0.787565101194309	0.397834072224052
"Mpp7"	5.95661477675926	6.24047229412014	6.50177048043279	7.53495101726969
"Fabp5l2"	-3.86449083459789	-0.0665926730264654	-3.78988865061397	-0.53096784033464
"Wac"	6.73802711756465	7.17732773612399	6.95454369838845	7.5120247978185
"Fzd8"	3.49602371295135	6.00630241453675	4.70271605113292	5.95948550628402
"Ccny"	5.6531951949466	5.61658923286763	5.62241533416115	5.93185423232715
"Colec12"	4.13449465703962	3.02328333495258	3.07766370017982	2.22258646633782
"Thoc1"	5.19888894173585	5.57535347602522	6.27634793987568	6.04163111008284
"Usp14"	6.7741105581096	7.52487349261839	7.21662842973427	7.17114710083182
"Rock1"	6.50097410133014	6.22653806266617	5.97973474348488	6.07943700884733
"Gm2531"	-4.41082959510087	0.688392507641896	-1.98598545832248	0.496503078384421
"Greb1l"	4.60051533679275	2.99419537916147	3.8798723755113	4.4292167812832
"Esco1"	5.18477798192519	5.21154290919877	5.05398818810079	5.56145715514871
"Snrpd1"	5.86202194441755	6.08252789079676	6.9156399490181	6.74897638575143
"Abhd3"	1.97865646965344	3.48025584021899	0.91989567783768	2.11113903377462
"Mib1"	5.730291250803	5.94222162219147	6.634898404555	6.66766836575257
"Gata6"	-3.29020078716329	-0.47432441692015	3.02328333495258	-2.09121723054575
"Rbbp8"	6.0674169870943	6.73404912772765	5.89906362487084	6.90926293673954
"Gm6277"	-0.281002842669889	1.8266812003733	-3.78988865061397	1.15859223493613
"Cables1"	4.7851606530745	4.82262421000038	4.20929106782994	5.54842263201963
"Tmem241"	2.85932508179956	3.50558130420056	2.46912529279305	3.42855030270521
"Riok3"	7.4686856624683	7.35997029450662	7.28001834301833	6.85838901644337
"3110002H16Rik"	5.43863461292168	5.97792995739866	4.52054338490968	4.56193713952674
"Npc1"	5.69524082290837	5.11708868577621	4.84560875503615	4.67456574611836
"Ankrd29"	4.27726279489973	5.02939743971488	2.13330739415378	2.70563883327892
"Lama3"	6.6120793215907	8.03144525221878	6.55205992166162	7.21808465263611
"Gm29200"	-0.880401700881039	1.83684772377062	-0.880401700881039	1.4745758101812
"Ttc39c"	4.02154748027891	5.72044154590404	4.04671402259275	4.89569671864214
"Cabyr"	-1.83338716728946	-0.0665926730264654	2.35448041957864	2.09929173714944
"Osbpl1a"	4.74364907883885	5.05132685030164	4.64894286143699	4.18541147575894
"Impact"	3.57148046243442	7.8033525771612	4.42783630357519	5.64350912643903
"Zfp521"	3.56086924728058	3.16625855781265	4.93033041592228	4.71264156470649
"Ss18"	6.9883070035614	7.18018154269944	7.2515813173489	7.09194075291138
"Taf4b"	4.57579909667841	3.25060842097754	4.57980449877655	3.78753713182825
"Kctd1"	3.87649103477517	6.51129004678308	5.58632816265505	6.7255673678986
"Aqp4"	4.99823669021813	5.94557314313496	1.90285934682955	-0.456582036643451
"Chst9"	-5.2531380475173	1.34542072355059	0.414165889483512	1.37400380502431
"Gm7665"	-1.25059745402066	0.882842328618237	0.616661062886778	1.41689620995977
"Cdh2"	5.54023058231978	3.97612147839199	2.63669540741436	1.82047340854856
"Dsc3"	7.21762378951408	9.21330532560786	3.76781851077688	7.62157071967724
"Dsc2"	8.06318442236628	8.4373264107021	9.27196074277696	10.2151160819692
"Dsg1a"	8.27860786277354	4.21247220455903	7.79254511219274	-2.83582819470414
"Dsg1b"	6.653503666868	2.14859020835649	6.97035023249929	-4.20667141118947
"Dsg4"	3.35873402357518	1.85522934861805	5.03550514188594	2.59507476311808
"Dsg3"	3.23924029842566	-0.756079215593325	6.20639040223315	2.65243165297846
"Dsg2"	9.01609316772976	7.96213902187377	8.77286662590353	7.93749997106361
"Gm10269"	-1.43366183250901	0.351170372263005	1.0102410839665	1.28328448159059
"B4galt6"	4.58694698567645	0.725939715409929	3.07766370017982	1.95632315822407
"Trappc8"	6.40724193594788	6.38088915090739	5.98360157072387	6.21423924336328
"Rnf125"	5.17640598669413	4.14715607221198	2.33288670916665	3.04769316004739
"Rnf138"	5.33145728125249	5.7595440254475	5.49211991878904	5.73945387767886
"Mep1b"	3.47095354172596	-4.20667141118947	0.0374547133991539	-1.12835954327532
"Garem"	3.1442718222452	4.23053844276473	4.31152257018165	5.73796781698397
"Klhl14"	-4.22565862449779	-1.43366183250901	1.87524047596433	5.50733861349208
"4930426D05Rik"	-5.13178134072474	-0.0135970521219881	2.21444522108273	4.4086935827535
"Ccdc178"	-1.65400357524306	-4.20667141118947	-3.73589870441773	0.582715283915735
"Asxl3"	3.45336469613273	1.79131560751695	3.72207840210578	2.82964699428424
"Nol4"	5.64579461664401	3.91033949242876	4.37319685280494	4.47371311657591
"Dtna"	0.271252477633871	3.28274631421228	2.13330739415378	3.76781851077688
"Mapre2"	5.61066480219043	5.34194307587637	5.12758654229517	5.49701249693617
"Zfp397"	4.98401428364472	5.78968194137212	5.71197267067264	6.41487213826977
"Zscan30"	-4.64489819569827	-4.20667141118947	-0.238953815333504	0.347950049438822
"Zfp35"	4.69869388730716	4.97575287173749	5.28086723839951	5.29436683685199
"Zfp191"	5.84981517684923	6.00397075053203	6.18424409641734	6.2740262087004
"Ino80c"	4.86994658628181	4.01035122034174	4.87013782371236	4.17505422667463
"Galnt1"	6.86660396513577	6.62392496120861	7.18682116512758	6.94209562756614
"2700062C07Rik"	3.69859479742449	3.95794183856305	4.35955113468901	4.3256963670764
"Rprd1a"	3.21814486181408	3.99039563078747	4.30185264096268	5.19482165073479
"Slc39a6"	5.63367520662109	5.77912724316851	5.96106321810224	6.03647434796372
"Elp2"	6.92734264323225	7.1247572466826	7.48329034790256	7.62648268278778
"Mocos"	4.13059068882108	6.27782617295018	4.83776642235833	3.8334104180728
"Fhod3"	2.33055977361009	2.15897743339885	-1.68223934042194	0.725939715409929
"Tpgs2"	4.02560154724098	5.35953319022858	5.43269248627763	6.08909281799679
"AW554918"	2.97154855663421	4.13225336124261	4.4454057985123	4.85070668269131
"Celf4"	0.479033478443398	2.67753035485923	1.73019652474264	2.97154855663421
"Pik3c3"	5.69524082290837	5.40148591376323	5.45587606848716	5.2860312482286
"Syt4"	1.4440752825234	-4.20667141118947	-0.507465535404746	-0.981906584574122
"Slc25a46"	5.70229196720175	6.12353429096589	6.02356107336133	6.15267801032361
"B930094E09Rik"	-2.83582819470414	0.390967642182476	-0.762406987725622	-0.391227086471594
"Sap130"	4.2259484725675	4.11844623138242	4.30957302340457	5.38630151427777
"Ammecr1l"	5.34489068585976	5.65365787056268	5.78307305514578	6.01270475030194
"Polr2d"	4.88693548469882	5.41854368581004	6.13791188307951	6.31164310788761
"Wdr33"	6.34876015930102	6.74795723502942	6.92496892797413	7.10735586699954
"Sft2d3"	2.255924425536	4.27196159097454	3.71025895484813	3.96591324490645
"Iws1"	5.371611516012	5.28917023330481	5.83980651034264	5.9213336812632
"Map3k2"	4.66697240506202	4.98401428364472	4.81709848911707	5.13186318199674
"Ercc3"	5.56369589957485	5.53440966684136	5.46838295457802	5.39187880992935
"A830052D11Rik"	-1.15243082798794	1.32692114558071	-0.0665926730264654	0.174659526115813
"Bin1"	5.77277275062065	6.45293922205433	6.11262878371168	6.63407385829498
"Gypc"	1.11589899866684	3.99510089017142	4.02560154724098	2.42199743430335
"Wdr36"	5.77339845209486	5.64237131373659	6.59555715703389	6.40252827933073
"Camk4"	5.86925932875352	7.72864797846327	4.78648674559145	7.60872205996752
"Stard4"	4.28652209192247	0.124547610928876	5.4171769699485	3.68393765565281
"Nrep"	8.55191912554856	4.36694239265962	9.71564483028224	7.6779506114918
"2410004N09Rik"	0.529666410196503	1.58732825067627	2.63026253055392	2.42732087597991
"Epb4.1l4a"	2.98310628131875	5.0111024098886	3.3650174243696	4.75598367231964
"Gm10548"	-4.41082959510087	-0.17907685754786	0.128265930049259	1.02739791062478
"Apc"	6.03261815183847	6.39613306556376	6.30342582472965	6.55871086518238
"Srp19"	6.33234673591473	6.41933626049105	6.36228256824191	6.41933626049105
"Reep5"	8.12184402566458	8.03636879650597	7.17003285949754	6.8053413397044
"Pkd2l2"	2.37129800379714	2.31872258935627	1.35587014190782	1.15859223493613
"Fam13b"	6.02251883760295	5.45597704098706	4.33770753705056	4.07755696855257
"Nme5"	3.6507088940092	2.84820191146055	-0.456582036643451	2.02825894778505
"Brd8"	6.23647556526683	6.32132849174454	6.61098119789867	6.82324982558105
"Kif20a"	4.77955474421835	5.21490699444715	6.6861296218429	7.22029756513855
"Cdc23"	6.73916874711363	6.87630493653637	7.431681614593	7.48563442703932
"Gfra3"	4.70455266416886	-4.20667141118947	0.0374547133991539	-1.12835954327532
"Cdc25c"	4.06739567802062	2.38681921690566	5.37573582141284	5.22301212482333
"Gm3550"	-2.21652239578685	-4.20667141118947	-0.762406987725622	1.05027714213347
"2010110K18Rik"	-4.24570121166879	-1.29962137342771	-0.673733444849718	0.658780875790842
"Fam53c"	6.29215673256606	6.69647057768487	6.36020160418729	6.99622424402826
"Kdm3b"	5.37798684714082	5.36155561846998	5.83443733655153	5.70079148453278
"Gm26538"	-3.8494605864885	-0.17907685754786	0.351170372263005	0.97823975346689
"Reep2"	0.508209110620847	-0.17907685754786	-1.68223934042194	1.30235714683775
"Egr1"	7.45169210510835	7.54183955734874	8.41833132891246	9.1942916612708
"Etf1"	8.00932638720734	7.10981639515675	8.10361201963899	7.48362956236816
"Hspa9"	7.76465177457183	8.23421980289031	8.37910570555853	8.74473717050172
"Ctnna1"	8.24192336009553	8.37673167615314	7.84591628395337	7.95813256863112
"Lrrtm2"	0.605731189067796	1.96820256603216	1.28515326173113	2.17372247052878
"Sil1"	5.56369589957485	6.58701416100489	5.57646536826327	6.05621598595056
"Snhg4"	-0.715944183114646	1.42320415026166	2.36499189098433	1.97931947363593
"Matr3"	7.36829993066526	7.79254511219274	8.05691928744307	8.36130354946737
"RP23-461O23.2"	-4.64489819569827	-2.83582819470414	-0.0135970521219881	1.07740321076423
"Paip2"	7.54999642591071	8.10637986627981	7.79851756253985	7.85153607062439
"Slc23a1"	0.550762124304975	-0.391227086471594	-1.77313514241351	-0.756079215593325
"Mzb1"	-4.00843660308458	-0.17907685754786	0.741906807445191	0.582715283915735
"Prob1"	2.37129800379714	4.56559625426901	2.50802389529563	4.23660643574334
"Spata24"	1.4440752825234	2.16807844820913	3.09536703644452	3.4188776982811
"Dnajc18"	4.27220896670621	4.72721639961545	5.04035257490412	5.20456232687232
"1700066B19Rik"	1.89180371054834	0.754177544755053	1.62972664794372	-1.25861275632873
"Ecscr"	3.89350605806406	2.2385882825707	2.80429776385878	1.74700144419095
"Tmem173"	8.22632167658625	5.33230832715951	6.95383146505731	3.77926516607785
"Ube2d2a"	6.50628010704149	6.75990776155204	6.8248874987199	7.06422169426549
"Cxxc5"	7.25384758464735	7.71478277438983	6.40751721712652	8.2091337815207
"Nrg2"	-0.238953815333504	3.06441308667364	-4.09799144490433	0.174659526115813
"Pura"	5.61658923286763	6.29850712878946	4.21558187731306	4.76527851812554
"Cystm1"	7.93581283222259	4.31442172570265	4.10660943749042	1.37400380502431
"Pfdn1"	5.95517705102004	6.03424538766775	6.04440290552119	6.42921998901615
"Hbegf"	2.5343133936727	1.28515326173113	0.351170372263005	0.944584369948241
"Slc4a9"	2.96385481692778	0.0802691331029918	0.725939715409929	-0.0665926730264654
"Ankhd1"	6.59866386429889	6.31086126751003	6.64039758621151	6.67755785933093
"Gm6542"	-0.0751297286294268	1.80459312422487	1.62972664794372	2.20935127315836
"Sra1"	6.63226136302348	6.72836841891424	6.58193547803063	6.59856492287206
"Slc35a4"	6.63085324110904	7.05166360056225	7.38303408432058	7.32240488297021
"E230025N22Rik"	-0.234269674688107	-0.121692138454999	-4.22565862449779	-2.09121723054575
"Cd14"	6.30768456603607	5.85079025427243	1.83684772377062	-0.590833653142929
"Tmco6"	3.04769316004739	3.76184999838931	3.88276945489341	3.49073164843168
"Ndufa2"	7.56522576654073	7.31242168913257	7.32762353416355	7.53400584489369
"Ik"	6.64862508112246	6.56199895355061	6.744234991004	6.73649851284349
"Wdr55"	4.00921329630988	3.88655441769976	4.72473409618619	4.48277630948445
"Dnd1"	0.64980107876705	1.73019652474264	-0.0665926730264654	-0.121692138454999
"Hars"	6.20217564055949	6.57677344684411	6.33677380803037	6.66092214853385
"Hars2"	4.76834447383435	5.43906797353569	5.46838295457802	5.38885869774198
"Zmat2"	6.15350168927056	6.4114619113596	6.37656079342091	6.51417100305219
"Vaultrc5"	-1.25861275632873	0.0374547133991539	-2.3858547925599	-1.74334402233855
"PCDHA9"	0.0997496728936515	-0.851172914044199	2.7378437710537	2.88767784939305
"Pcdhb3"	-5.09897020740518	-0.0135970521219881	-0.285876886576338	-0.590833653142929
"Pcdhb4"	-2.83582819470414	-4.20667141118947	1.11589899866684	0.866033441093526
"Pcdhb5"	-1.01842980403712	-4.20667141118947	0.550762124304975	-0.174568376840294
"Pcdhb7"	0.271252477633871	-2.09121723054575	1.608681585196	1.00499854523294
"Pcdhb8"	-1.12835954327532	0.0374547133991539	0.550762124304975	1.57339954660721
"Pcdhb9"	-0.264921815572025	-1.25861275632873	0.0802691331029918	-0.234269674688107
"Pcdhb11"	-0.329051091361581	-4.20667141118947	1.09948228725853	0.347950049438822
"Pcdhb14"	0.822572891897347	1.73019652474264	1.07740321076423	1.83684772377062
"Pcdhb15"	-1.29962137342771	-0.329051091361581	-3.93178749280174	-0.281002842669889
"Pcdhb16"	1.09948228725853	1.57502421417332	0.550762124304975	2.22258646633782
"Pcdhb17"	2.54345362890681	1.99034825886559	1.5684886073822	2.23361698127301
"Pcdhb18"	-3.73589870441773	-2.83582819470414	-1.4422497087067	-0.391227086471594
"Pcdhb19"	0.754177544755053	-2.21652239578685	1.5684886073822	1.57339954660721
"Pcdhb20"	0.97823975346689	1.5085587683176	1.8259655768941	1.64850336573801
"Pcdhb21"	0.529666410196503	-2.83582819470414	1.43877851095816	1.64850336573801
"Pcdhb22"	1.07740321076423	0.390967642182476	0.946852765854606	1.73169309850907
"Taf7"	4.75794783467674	5.67092469330368	5.65534884198845	6.1286019085031
"RP23-56B11.5"	-3.93178749280174	-0.667722076358055	-0.590833653142929	-0.234269674688107
"3222401L13Rik"	0.429660723866101	1.11589899866684	0.414165889483512	2.14859020835649
"Pcdhga1"	-4.24570121166879	-4.20667141118947	0.822572891897347	2.18022608593402
"Pcdhga2"	-0.264921815572025	1.02042912634058	1.49293422796949	2.77956758894686
"PCDHGB6"	4.55545742794864	4.82829281123046	5.46339112167432	5.34240457802803
"Pcdhgb1"	-0.673733444849718	0.725939715409929	1.88065291582826	2.90164842352628
"Pcdhga4"	-1.65400357524306	-0.329051091361581	1.0102410839665	2.413375857347
"Pcdhgb2"	0.69710055501803	1.3938528557379	1.50772387386289	2.70563883327892
"Pcdhga5"	1.73019652474264	2.93393706507983	2.79860653046158	3.2094257284217
"Pcdhga6"	0.0374547133991539	1.45941728663711	2.35448041957864	2.52902475872371
"Pcdhga7"	0.822572891897347	2.03826574218654	3.17978751777331	3.36194490290927
"Pcdhgb4"	1.4983175183569	1.97931947363593	1.95766395441584	3.18410673927156
"Pcdhgb5"	0.449301109980395	2.25999282435774	1.8259655768941	2.46185324873605
"PCDHGA9"	-1.75336531592405	0.837530649845473	1.17944928081203	1.9012774342288
"Pcdhgb6"	2.93393706507983	4.32908631306346	3.52001301797773	3.42855030270521
"Pcdhgb7"	1.20618655513648	2.20543202989895	2.69192401552396	2.49110792808045
"Pcdhgb8"	-4.24570121166879	-1.43366183250901	-0.507465535404746	0.905873203325059
"PCDHGA12"	0.872838808277282	2.38681921690566	2.04472838851433	3.24321922844826
"RP23-407E2.27"	-0.851172914044199	-1.29962137342771	0.69710055501803	1.00499854523294
"Pcdhgc4"	2.55838843616106	2.9781071937067	3.16625855781265	3.57539970031546
"PCDHGC5"	-0.434176601681702	-0.17907685754786	-0.673733444849718	0.725939715409929
"Diap1"	5.17775013173996	5.58388059697124	4.44155537289643	4.70053530369877
"Hdac3"	6.6250714941735	6.8780869251887	7.24060741940849	7.52998233443882
"Rell2"	-3.29020078716329	-2.21652239578685	-0.507465535404746	-0.391227086471594
"Fchsd1"	1.87926570734811	2.16807844820913	1.97865646965344	2.51303442806286
"Arap3"	0.585489711136567	-4.20667141118947	1.11589899866684	-0.234269674688107
"Pcdh1"	5.10254791338811	3.05022738572539	5.1661523455711	2.05589621473796
"1700086O06Rik"	-0.301560825413329	-0.264921815572025	1.07740321076423	2.413375857347
"0610009O20Rik"	3.33704637225417	4.55951665049079	4.30957302340457	4.55352780648689
"Rnf14"	7.41053095999585	7.32655507489502	6.90841777544962	7.02361602092617
"Gnpda1"	4.41469927833073	6.32814323092739	4.45893759190807	5.51620384199542
"Ndfip1"	7.7239239772944	8.04208137658273	7.10693779352026	7.21871247195519
"Spry4"	1.28328448159059	1.99690340669434	1.69679532910295	3.3789757153109
"Arhgap26"	4.82829281123046	6.31916709225813	4.83203471788768	5.41552896248182
"Fgf1"	3.52047542048777	6.23321905005584	0.636520592487639	2.01687271967425
"Nr3c1"	6.05402182613246	7.06816523201612	6.20500486880831	6.42443594265857
"Yipf5"	6.53451838691133	6.97685148046192	6.68007214213462	6.18788992403369
"Prelid2"	1.34542072355059	2.31872258935627	4.2777216674301	4.69159771789567
"Sh3rf2"	2.97154855663421	2.72589574303882	3.45888668990982	3.34948127639565
"Lars"	6.4414706732599	6.1298219442759	6.75177087711006	6.47381701387443
"Rbm27"	6.09591785477334	5.5915006173137	6.27566259393749	6.03042508555224
"Tcerg1"	5.67826073213197	5.6641298977889	6.61949019854365	6.83588805578322
"Ppp2r2b"	1.49124883349972	1.42320415026166	3.91734168722883	4.34366020842701
"Stk32a"	1.39013453661752	-0.851172914044199	4.39749504035419	-0.981906584574122
"Dpysl3"	7.25823590894582	6.28028483193974	7.91532543263593	5.66604086023705
"Eif3j2"	-4.20667141118947	-0.121692138454999	-0.238953815333504	0.397834072224052
"Jakmip2"	-0.756079215593325	-4.20667141118947	-0.285876886576338	-1.48236587675502
"Spink3"	8.35023740932957	2.25999282435774	-5.20799498610685	-4.20667141118947
"Scgb3a2"	3.11016241185018	3.75458245079008	-4.64489819569827	-2.83582819470414
"Gm94"	6.49630070211022	-1.97596609847865	-0.456582036643451	-4.20667141118947
"Spink5"	8.32061156182248	6.70567721119925	3.13192455594939	-2.83582819470414
"Myot"	3.11016241185018	-4.20667141118947	1.11589899866684	-4.20667141118947
"Dcp2"	3.74166902826309	3.23191630470779	4.14577007369029	4.24674368427728
"Mcc"	4.86236438071248	6.26154135536137	6.00373906511303	6.74791631447556
"A930012L18Rik"	-0.790069986138521	0.310201622047507	-2.09121723054575	-0.53096784033464
"Ythdc2"	3.4357404033878	3.28274631421228	4.6387427313672	4.64836321817108
"Trim36"	0.486498494131038	-1.67299078855139	2.08860943598311	1.9012774342288
"Pggt1b"	4.58855304808704	4.81064253963104	5.11487770789535	5.12429483549503
"Ccdc112"	2.02825894778505	3.29964663089603	3.38999293236198	3.7270822043534
"Fem1c"	5.59536831270657	5.85231543311221	6.46221153646005	6.54180187506104
"Ticam2"	0.754177544755053	-1.49116323387059	1.89180371054834	-2.83582819470414
"Tmed7"	8.08713178081921	8.37516746513958	8.3958874843584	8.13285355292789
"Eif1a"	6.86774594538029	7.26692799767819	7.13521631808189	7.13064629302976
"Cdo1"	6.86189276066154	4.70569216962353	5.24974702541349	3.84983203188883
"Atg12"	6.53025874875383	6.31164310788761	6.03352289380042	6.13819144897468
"Ap3s1"	5.14498526148785	5.31333388147336	5.26669991016507	5.31287449887568
"Commd10"	5.16066429530502	5.70644624992636	5.77085199386741	6.19992017269062
"Sema6a"	4.60657587612943	3.79157258521229	4.76234334326126	5.60575653219559
"Eno1b"	-1.43366183250901	0.619372908446026	1.37221828771331	1.66630100998608
"Dtwd2"	0.954116422503101	2.70563883327892	2.95365883537317	3.70293667645674
"Gm16283"	-1.29962137342771	0.171052758456993	-1.4422497087067	-0.0135970521219881
"Dmxl1"	5.34489068585976	5.12442094520654	5.52407421260936	5.02662706226887
"Tnfaip8"	6.79591609469594	5.34725050089636	7.22564234843509	6.32028238729035
"Hsd17b4"	6.21961775765998	6.54117268372498	6.44387152377108	6.15527964303417
"Cd63-ps"	0.0997496728936515	1.49124883349972	0.986671150022214	1.05027714213347
"Prr16"	-0.790069986138521	-2.83582819470414	0.216055351241343	-0.391227086471594
"Srfbp1"	2.85459016907197	4.21664074414278	4.06276705600201	4.22326170964101
"Lox"	4.9293202098037	6.07438251253884	5.54262491209152	3.25589273517003
"Sncaip"	2.41140112896623	4.14149224366657	3.53287532946069	4.33645296995303
"Snx2"	6.35674230825514	7.01792070434835	6.34499404026659	6.72349956026315
"Snx24"	-0.203684996317038	1.65236674656955	1.26583264126978	3.25471406170202
"Ppic"	4.39240555132922	6.90910970654812	6.66039226050488	6.72445424675697
"Prdm6"	-4.67265602379546	1.79131560751695	-0.238953815333504	-0.234269674688107
"Cep120"	5.56990495388112	5.3145269891865	4.96553056794959	5.08452937313964
"Csnk1g3"	6.26161193731143	5.39117160771533	6.45412157307187	6.53636808684959
"Zfp608"	1.61621398015642	4.50352467984958	3.71261793146885	5.08163563636872
"Gm26742"	-4.22565862449779	0.725939715409929	0.585489711136567	1.94320593817805
"Gramd3"	5.95073987973317	5.63331916066021	5.36194189981166	5.27540299592426
"Aldh7a1"	4.9720889825209	6.90624512266111	5.58795356204367	6.8993264767388
"Phax"	5.23261754122705	5.89156906411574	5.72547782725732	5.89598973951009
"Lmnb1"	4.85168709119114	4.77509494491411	6.73742692780561	7.46209370132473
"March3"	0.954116422503101	1.7778544780285	0.69710055501803	1.68239717861453
"C330018D20Rik"	4.02797829160058	4.49030348541294	4.27450804868629	4.7367856393751
"Megf10"	-0.756079215593325	-0.756079215593325	-0.391227086471594	-4.20667141118947
"Prrc1"	5.40709438690259	6.36138758358141	6.21175099666344	5.76925665860116
"Ctxn3"	0.245778607826864	4.26221859938843	0.741906807445191	4.22776942658936
"Slc12a2"	6.57140690346478	7.6365676153555	7.21440705437801	6.76929474469553
"Fbn2"	1.97865646965344	-2.09121723054575	10.1484524550108	7.58224667022951
"Gm26507"	-5.36500279176011	-4.20667141118947	3.57148046243442	2.50802389529563
"Slc27a6"	-0.281002842669889	3.57577618663197	1.30235714683775	1.00499854523294
"Isoc1"	6.51417100305219	8.36130354946737	8.02385236400541	8.12550454884715
"Adamts19"	-0.264921815572025	1.53425828025543	4.01783291791877	3.4383065588112
"A730017C20Rik"	3.88689661302086	5.82782458110522	6.40021489188196	5.48471133508225
"Chsy3"	1.16604977120421	1.95632315822407	1.50772387386289	2.5343133936727
"Gm4951"	6.46826279103658	6.50332016649815	3.05970066317108	2.16475484800965
"Gm5970"	0.0997496728936515	-0.17907685754786	-2.09121723054575	-1.12835954327532
"Gm4841"	2.72811021808572	2.60978207007657	2.86733128308411	3.02700649795942
