gene	pval	qval	mu0	k	t0
1044	Ppp2cb	0.00101784006759851	0.0166481197263527	207.548943077642	-0.13676909434285	-1.16919581024455
1045	Neurl1b	0.00103231960664982	0.0168687938786147	296.761714858833	0.447188706243209	17.6016961472683
1046	Plxnb1	0.00103477393116481	0.0168927338896465	921.339207002767	1.40463954254124	9.74276324382184
1047	Plet1os	0.00104510219683283	0.0170288009050389	18.2915356419216	3.82538072777705	6.88359741239412
1048	Dpysl3	0.00104510326472715	0.0170288009050389	8861.33176150103	0.49948325563007	18.1913421971711
1049	Gm14284	0.00105061761119503	0.0170310589438509	34.4752968354556	-0.586042286573604	4.00463727255502
1050	Zcchc17	0.00105066505095897	0.0170310589438509	26.7471666978372	-1.10356038653605	6.97148927933508
1051	Hirip3	0.00104861192519773	0.0170310589438509	158.183025733776	-0.482004848235497	-6.94485959537217
1052	Gm24157	0.00105122605568159	0.0170310589438509	41.1700593100349	-1.22707202575456	7.04593485944192
1053	Enpp2	0.00105025275887831	0.0170310589438509	266.014745683516	3.71140865973507	7.62081233697029
1054	Synj2	0.00104832070049651	0.0170310589438509	119.734433406852	0.524944685652253	10.7702203018177
1055	Rps6-ps4	0.00105697342452434	0.0170775821599213	5.41876050180795	-1.38396894981722	6.8000156931946
1056	Vwc2	0.00105709793529145	0.0170775821599213	159.078670485677	-1.80658573375516	-0.958469713224551
1057	Psmg4	0.00105631571806429	0.0170775821599213	53.1178061467203	-4588.61070708132	6.99988983056686
1058	Pcdh19	0.00105853106767752	0.0170845713720807	917.252441381609	-0.40821703298272	-8.44318002680467
1059	Arpc3	0.00106362162299399	0.0171354083401748	2890.27541114065	0.0729901456625714	52.004335817116
1060	Cys1	0.00106368779811345	0.0171354083401748	15.2392387750908	0.999119574069913	4.49252345863864
1061	Stx7	0.00106510470026016	0.0171420620750636	6754.82792221707	0.196532469643274	26.9592825145591
1062	2310067B10Rik	0.00106869949965196	0.0171837218983586	491.935096866244	1.47154868295574	9.83492178074784
1063	Gm26694	0.00107156973820978	0.017213664016623	10.1242226949271	-0.883441508406381	4.32672542250746
1064	Adam23	0.00107549860905106	0.0172605397069135	7.29022305698643	-12.4415964393819	5.06160974015011
1065	Alkbh6	0.0010842201152994	0.0173841715388287	61.4556263759624	-2838.13804591245	6.99970253054372
1066	Gbp2	0.00108852017639742	0.0174204034978091	402.891608287931	0.387543702825927	12.9162058016444
1067	Ripk2	0.00108803345585629	0.0174204034978091	135.211459420256	0.287685285692729	15.5160301123385
1068	Fxyd1	0.00108998109125064	0.0174274504814568	12.3628209268187	-0.605952847546182	4.38625973736903
1069	Gm28902	0.00110251450146929	0.0174805363297025	278.580927348493	1.57095297960417	9.70982110276247
1070	Lrrc26	0.0011008104849188	0.0174805363297025	10.7873968526866	13.7131874344719	6.8345596122709
1071	Orc1	0.00109865882854421	0.0174805363297025	5.01375881450294	-12.7713033463899	2.83780829960974
1072	Abcc8	0.00110251450146929	0.0174805363297025	278.580927348493	1.57095297960417	9.70982110276247
1073	Lsm4	0.00109971437155296	0.0174805363297025	129.950617438308	-0.449072323139322	5.81846397206803
1074	Etaa1	0.00109939341949768	0.0174805363297025	221.585580568783	-0.595409003114356	-3.45352185881143
1075	Rac3	0.00109770838741678	0.0174805363297025	47.5438604867215	1.61231928960437	1.90654263150725
1076	Krt75	0.00110251450146929	0.0174805363297025	278.580927348493	1.57095297960417	9.70982110276247
1077	Gemin8	0.00109752204825239	0.0174805363297025	11.4934519788328	-64.055546720527	6.0004050545583
1078	Lrsam1	0.0011038589982533	0.017485618046543	317.742509062904	1.73715775892865	9.19510041809016
1079	Cryz	0.00110863059660523	0.0175124662975309	2405.80826212609	-0.211381759626985	-20.5235177787497
1080	Zcchc7	0.00110686376226106	0.0175124662975309	13.9796769311438	-0.478851888779057	2.66811367582072
1081	Gm15635	0.00110851657268129	0.0175124662975309	16.6982527005603	44.2785981465516	2.99048744182956
1082	Cox8b	0.00111774673887403	0.0176401509362412	202.856341069393	0.388020967171293	18.6351037691426
1083	Prokr2	0.00112153161306148	0.0176835400042824	28.1703864950089	2.02905292187023	3.38839122814841
1084	Rpl7a	0.00112296131102773	0.0176897484751932	191.475406450047	-0.687252642876553	7.15691843178351
1085	Nrg4	0.00112562699365521	0.0177153977360889	40.4393443560828	-0.877776105746299	5.28988120039703
1086	Prc1	0.00113055695784015	0.0177766027735528	3448.75988426292	-0.464186694674089	-8.78552638382487
1087	Stx1a	0.00113548146103518	0.0178376094099694	173.624880940185	-0.412342684872978	-9.2789407972356
1088	Trmt13	0.00114363028270057	0.0179491091060615	30.5277174869121	-0.37684318315824	-1.80958642734645
1089	Phlpp1	0.00115114316996649	0.0180173425942692	37.9499302247812	18.8711730662584	7.06128131089104
1090	4930523C07Rik	0.00115025779354973	0.0180173425942692	1021.30763877448	0.500974854771741	13.8691816332232
1091	Nuf2	0.00114911256089426	0.0180173425942692	28.3494243885652	-144.28792161803	4.98818419385599
1092	Man2b1	0.00115243329252487	0.0180210173105812	19.3148433029221	1.13990279629992	3.92580487134482
1093	Hist1h2an	0.00115522976308595	0.0180482190617161	5.72425607137499	-0.736660741607546	3.60409571929581
1094	Brca2	0.00115794626688246	0.0180741229006261	15.8690931805496	-9.92623019193026	2.09353263493978
1095	Arhgef18	0.00116049007748221	0.0180972863589829	400.140468787642	0.545895208369321	14.447399036397
1096	Gm15751	0.00116234024880406	0.018109600445783	45.844965785952	-0.837557808200333	7.17538876485023
1097	Tspan31	0.00116723351430083	0.0181612057381431	5413.44408967025	-0.0643067478129053	-49.1188182015137
1098	Pola1	0.00116777956784265	0.0181612057381431	539.869613816158	-0.443429324198308	-6.42003202381676
1099	Tmem183a	0.00117628864211857	0.0182679462969004	6571.30053967911	-0.106432750468515	-37.0021962121387
1100	Mettl20	0.00117729507119666	0.0182679462969004	12.627638079539	29.6067132914748	1.04336834826661
1101	Arhgef17	0.00117785247557317	0.0182679462969004	45.5951669905607	2.66916412794941	7.21436661139938
1102	Sspn	0.00118688263712833	0.0183912957455566	7.26071057200824	16.4955091191647	3.96842753724404
1103	F3	0.00119303938297382	0.0184699369933462	83.255153165068	18.9336636908078	6.06218703502789
1104	Zfp3	0.0011949552588715	0.0184828405801537	362.146797764783	-0.62735535544408	-6.52846963182685
1105	Katnbl1	0.0012021314788728	0.0185770109803003	1242.57013769476	-0.117124739443862	-28.5721312977116
1106	Peg3	0.00120431149211166	0.0185938725490947	14.5059855645566	-3.68701879991617	2.78437671070705
1107	Il20rb	0.00120895625425916	0.0186487235751847	18.0605433560983	128.004946145146	3.02687565423715
1108	Ptges2	0.00121236080488329	0.0186713255383447	33.1313833048155	58.0888455812214	1.01628985524197
1109	Chn2	0.00121260834047929	0.0186713255383447	4.08990129024996	-18.8958842677088	2.90268606125883
1110	Pet100	0.00121381316979579	0.0186730393580476	23.0795028436267	-118.132716547167	6.99610176804703
1111	Fancg	0.00122352910977635	0.0188055653272195	129.612049204246	-0.381388752394468	-5.01842971530123
1112	Masp2	0.00122983836751689	0.0188315234237335	232.153875546106	-0.37450061173144	-11.5426886339533
1113	Tm2d3	0.00123147768314271	0.0188315234237335	41.8362514889636	-0.634948096563032	6.39999082883395
1114	Snhg5	0.00123183483627959	0.0188315234237335	339.279590902984	-0.344593365630847	-8.88409622931438
1115	Myh1	0.00122961436709302	0.0188315234237335	233.449661666293	1.56467797759339	9.61549870768141
1116	Aif1	0.00122961436709302	0.0188315234237335	233.449661666293	1.56467797759339	9.61549870768141
1117	Cdx1	0.00122961436709302	0.0188315234237335	233.449661666293	1.56467797759339	9.61549870768141
1118	Chst2	0.00123331532645108	0.0188372920523065	11.4600377513414	0.884776135271432	3.94079018124892
1119	N4bp2l2	0.00124012520089022	0.0189243770602336	57.7272367075427	-0.384059881524231	6.76970121413501
1120	4930473A02Rik	0.00124505487975347	0.0189826402916699	17.2565488606091	0.33198495807432	4.00605780212093
1121	Pole2	0.0012585134849129	0.0191707192402967	18.3165606088774	-192.29051209636	4.99371533815275
1122	Gm20536	0.00126398315877861	0.0192368773790584	679.674149684689	0.327323345343	17.9982321734773
1123	Rasal1	0.00126886856430691	0.0192940334854005	200.508306195874	-1.55392796856174	-1.53374311500304
1124	Dcaf17	0.00127317968328018	0.0193080073460855	12517.7374168616	-0.247079958424457	-23.151894124605
1125	Ttc14	0.00127277054553319	0.0193080073460855	279.462001465115	-0.244665446472642	-12.9123151217724
1126	Rbm41	0.00127276854772592	0.0193080073460855	356.990601676964	-1.31474059106786	-1.89542323534363
1127	Cldn7	0.00127763987289769	0.0193584547201428	55.1867472908529	-27.0782530382079	2.94344898000675
1128	Per3	0.00128091375945766	0.0193836363316337	4.15932659854136	-17.9941300612849	5.94878334149466
1129	Gm6863	0.00128157211398538	0.0193836363316337	4.39868629350395	-18.0548175269047	6.97164451149055
1130	Eif4a3	0.00128689168796671	0.0194468694369199	447.749555599283	-0.148927374986583	-2.43775944762584
1131	Pdcd1lg2	0.00129007500939544	0.0194777372771322	7.15027431586116	11.9479554684665	2.93061618745752
1132	Sumf1	0.00129560478286252	0.0195266966215007	20522.3982028222	0.294696904644466	28.9036971991431
1133	Polr3g	0.00129464754865775	0.0195266966215007	41.4402839094197	-12.3831565800245	2.93243492287376
1134	B430218F22Rik	0.00129861685197637	0.0195548336546282	25.4055438976887	-14.3207631775252	6.96995418741197
1135	Ddr2	0.00130600189256645	0.0196356397402331	11.3085577376853	21.9913597347697	6.08777379046592
1136	Tiparp	0.00130628289675011	0.0196356397402331	73.2992722159003	0.425930689047825	6.56225428604622
1137	Tmem205	0.00131507080393719	0.0197503509657268	71.1194409470023	0.74608153047745	1.8054974705085
1138	Rad9a	0.00132011755804967	0.0198087235687664	51.8807867680341	-1.75302605470805	6.51596000617901
1139	Mgst3	0.00132601329511822	0.0198797217097793	55.4185091161705	-1408.90368593788	6.99953268809508
1140	Melk	0.00132919925800386	0.0198925561171551	46.8447425466759	-18.9540012222537	3.95871862549524
1141	Cmas	0.00132876182312064	0.0198925561171551	4026.38914671609	-0.136205164354347	-31.6551659115304
1142	Tmem100	0.00133110913609986	0.0199036949282323	2.98717644313451	-18.5623813174628	3.92097469904615
1143	Mkl1	0.0013407900073413	0.0200309100309362	555.642694804155	0.831635671594183	13.0686232598372
1144	Gpr45	0.00134840129642542	0.0200756408832436	7.07964720381498	-0.87897023190076	5.54407089309375
1145	Zfp697	0.00134848677050131	0.0200756408832436	8.29316040979583	-8.57873317516147	3.94084857093481
1146	RP23-353G11.6	0.00134506931276327	0.0200756408832436	2.96743495512398	1.07541315706695	2.34697055269498
1147	Mark2	0.00134706504681648	0.0200756408832436	2099.73628656048	0.789038941552673	12.5544356116898
1148	Tapbpl	0.00135278765369493	0.0201004931241814	38.892082993105	14.3992796492151	4.03394205370649
1149	Tspyl4	0.00135368746151374	0.0201004931241814	15.1177279201685	-2.21623066947646	3.62435430388688
1150	Nutf2-ps1	0.00135285366137853	0.0201004931241814	7.9944051428819	-0.628558669089823	4.70427912725121
1151	Cdkn3	0.00135671356390677	0.0201279242547976	37.2657903326602	-13.0639816513099	3.9417777581473
1152	Ppib	0.00136474838955102	0.0202295516492822	237.132150018914	-1.28826923122564	7.58700312143794
1153	Smad3	0.00136742485796166	0.0202516451644001	33.1417541077828	3.47199339283153	6.12761475125274
1154	St3gal2	0.00137253385439668	0.0203096950586462	258.133002349631	1.14796494776773	9.42051814337651
1155	Psmb7	0.0013760520710597	0.0203441256843424	215.917576279054	-2.03138581857558	7.10100358899337
1156	3110007F17Rik	0.00137733693603279	0.0203455065049273	5.68924549152665	-0.97407080837835	5.7237559840834
1157	Cep41	0.00138133775520481	0.020386969324008	303.046288642891	-0.473252633905425	-4.67521275142917
1158	Gm26586	0.00138800270353867	0.020467646084306	680.803540444438	0.116167792598979	34.4090365584693
1159	Snx22	0.00139142415010814	0.020482723092454	192.110842513023	-1.58453760670296	7.32564002710217
1160	Kctd17	0.0013907544005099	0.020482723092454	355.894440563273	0.329303610878548	16.2962461947578
1161	Chpf	0.00139946181159626	0.0205692503275534	557.491216896867	214.893342869139	7.01186587649724
1162	Capn2	0.0013997112251474	0.0205692503275534	36.5409686501942	0.959591962500948	4.56308608194003
1163	Ppap2b	0.00141218488159677	0.020718021863162	163.353123274004	33.3938254071288	6.71913275652115
1164	March8	0.00141226150437577	0.020718021863162	3393.57627182846	1.25171940869472	9.34104011928925
1165	Mmp8	0.00142031394929289	0.0208182669511806	325.321975414804	-1.21387303145216	-2.69609041075623
1166	Pcnt	0.00142268485391349	0.0208351342756662	2.82071881131253	-16.3938256952245	3.91484505506905
1167	Slco4a1	0.00142562205971416	0.0208600380416977	209.741817789992	1.52953012067217	9.61765748440094
1168	Tdrkh	0.00142682855661179	0.0208600380416977	2.95869160482465	-16.7820303483617	2.91345653342365
1169	Lmna	0.00143335068349592	0.0209017047577936	118.185652031372	0.571067508131907	9.68483295657329
1170	Capn5	0.00143249544542665	0.0209017047577936	8.65026679335286	-2.93094907917099	2.13408198426952
1171	Shc2	0.00143262723302943	0.0209017047577936	278.769376529343	-1.52985983841986	-1.80443301902968
1172	Ada	0.00143754006602248	0.0209449096991467	23.861096292009	1.37684142555365	2.36646384972725
1173	Dlx4	0.00143957585641888	0.0209566899609623	375.997155008545	0.982860322023989	11.7783330800234
1174	Csrnp2	0.00144168042960412	0.0209694506098125	13.7344589094537	-4.54757059395142	2.32886605505979
1175	Tfdp1	0.00144434904850614	0.0209903866828007	121.660261287328	-1.24272436357147	6.85582947692767
1176	Zrsr2	0.00144666246687762	0.0210061294935393	1370.0807698246	-0.151793310120787	-23.8904496831122
1177	Lefty1	0.00145452068809051	0.0210374968097811	3.48422086344772	2.3802844034123	3.67565880871774
1178	Mcoln2	0.00145563233001421	0.0210374968097811	6.98952687943474	-56.1699457137919	2.95658229008444
1179	Ppp1cc	0.00145621464213875	0.0210374968097811	118.983883661775	-0.641384869636633	6.41176431353514
1180	Ubc	0.00145450484642463	0.0210374968097811	395.71722405655	0.306116424846367	17.4250158994351
1181	Kifc3	0.00145290922603578	0.0210374968097811	4.06705013131979	18.5092729903257	5.09931854136275
1182	Prkd1	0.00145015621825087	0.0210374968097811	91.8665156062799	-0.186580314637179	-7.92082044996268
1183	4930558J22Rik	0.00145783014285646	0.021043032560792	196.891247124273	-0.321647814036398	-12.0553744300733
1184	Spaca6	0.00146189228641528	0.0210838451713069	90.5892818876033	0.783301607334167	9.14679042208162
1185	Ggt6	0.00147014047277032	0.021184910306351	42.130377550968	0.493243449861211	12.0530080678144
1186	Pou2f1	0.00147710938521694	0.0212494691339213	879.99178504476	-0.859811974875282	-3.47432988253017
1187	Atg4a	0.00147598685763256	0.0212494691339213	113.854041258967	0.200447990614558	15.8141126932002
1188	Mnda	0.00148204336296069	0.0212733543625314	321.937750722494	0.875383864491157	12.2388813467833
1189	Gm13554	0.00148250712645891	0.0212733543625314	3.49601026627906	17.5861523882404	4.09423115213361
1190	Rpl38-ps2	0.00148188256701915	0.0212733543625314	6.42516865744919	-3.5760140345858	6.8641121329592
1191	Tmcc3	0.00148407660824386	0.0212779950985492	906.48920258773	0.43056838836903	15.5912663874965
1192	Gm26722	0.00148672675408083	0.0212802565403892	135.54988145482	-0.417664645512749	6.56717389354213
1193	Mrps35	0.00148550398284115	0.0212802565403892	62.7526502830477	-1.81185955456625	7.17168930828915
1194	Ndufaf2	0.00149153230043854	0.0213311604374275	1037.30118959246	-0.193622561203387	-19.3910883481684
1195	2610306M01Rik	0.00149288175549788	0.0213325931856752	11.0760902466365	-1.07235297512103	5.25198004430511
1196	Gm13436	0.00149702714690807	0.0213382600672807	2.29356466645409	-1.82582500515445	6.93325007161967
1197	Cdk11b	0.00149520516703437	0.0213382600672807	13.776666839031	-0.608057911933763	2.35800411850591
1198	Unc45a	0.00149637702102159	0.0213382600672807	11.8572080822852	241.571260675155	3.01242957999707
1199	Rfc1	0.00150087494151145	0.0213752631369888	12.3020856327328	-1.31743186715478	3.48211654416648
1200	Xkr5	0.00150346744425766	0.0213943417317865	4.48524068108395	-26.6132731248678	3.92681456377671
1201	Plekhn1	0.00150510853168829	0.0213998611882675	384.253278590012	0.873729048549915	12.3283260101064
1202	Hist1h2ap	0.0015073610114254	0.021414057097421	11.5717519122059	-0.995639503227348	3.97521820841841
1203	Gm11336	0.00151032422007281	0.0214383178569936	4.9623486883946	-0.77123175608461	4.35791753476949
1204	Lpin3	0.0015139514811825	0.0214719563892627	5.68168593786473	-27.7879401097534	4.94076687375919
1205	Pacs1	0.00152248463317561	0.0215571704777005	1087.99895770033	1.15572059620649	10.2279797790773
