	C1	C2	C3	RA1	RA2	RA3	med
GADD45A	22.2175300474999	22.2175300474999	21.0696215367067	33.0110174152296	32.9765474841641	36.8601179520182	4.44811518774602
LOXL3	20.8996196466738	22.3974276895181	22.2175300474999	28.3397984904693	30.1699392280673	28.3145111884509	4.44809748709808
HIC2	21.4138249222603	20.3406150677792	23.8244095474929	29.5900014065515	22.5571496286935	22.4021653816663	4.44704352025147
PHACTR1	25.4551044695455	21.4190281393631	19.0230514011337	37.0911945558454	22.4772747300742	22.3578247354552	4.44679365775435
SELO	20.1710923484712	21.7175328941638	23.6743285517031	22.2175300474999	22.318018880323	22.9753589863559	4.44675241002881
RAB12	19.6354759136574	23.7597156225331	22.2175300474999	16.5080180050412	19.7707791313027	18.8734295687035	4.44648761947037
ZNF622	22.4424927822658	21.4190281393631	21.5474732573838	17.3468047580383	15.4330179560054	19.5309093925958	4.44614297998155
NANS	21.9572170511366	23.2450881249679	20.2901467580554	16.8028281392415	19.2125023386336	20.1358912898014	4.44606156427895
TAF3	22.8965107098113	21.9371235126856	20.5801516813223	23.1349583185443	18.1552268547007	16.4176827191833	4.44518000765827
TNS3	20.8396539962483	21.2291348519404	23.3400228228978	55.7561161609344	54.5518929757323	59.0131203604404	4.44465571982249
FAM65A	22.8365445992979	20.9199202348326	21.60210018672	41.281910791395	24.9013042604014	18.3596936791186	4.44439252944031
NUFIP1	23.2450881249679	22.8064107063548	19.4614550695634	13.3224855253651	13.9617832612246	13.951799847503	4.44425639052608
DTD2	23.4996293472043	23.0250371407947	19.0230514011337	13.8321792157087	16.2783351926817	16.3283946390214	4.4431248169356
FEZ2	22.2175300474999	21.1596869273227	21.8474424360235	23.8244095474929	31.148374683726	27.0669286148208	4.4420884689481
AASDH	20.9650036551344	22.5571496286935	21.7175328941638	23.5341066105699	22.9358038682472	20.9199202348326	4.44207078872551
OTUD5	20.8001392219741	22.6567058252864	21.7874745508308	27.0267826489884	31.4978739175249	31.5083123215035	4.44193818808078
CREB5	21.3292659043373	21.1596869273227	22.7464439210474	17.4972045187048	18.5642233160712	14.300761636057	4.44185929926145
KLF16	22.8365445992979	22.0069758438636	20.3807639525469	23.2800545061142	13.6723977202828	14.8250280733992	4.44076589815714
B4GALT4	21.0299457823971	22.0069758438636	22.1221727743957	48.5140733968458	53.4024938209892	51.4205617007622	4.44056113718634
LZIC	22.4424927822658	21.040038045381	21.6571246565548	17.2874267417824	20.1209886542882	20.1358912898014	4.43999874766596
SNX3	22.2874524988595	23.7597156225331	19.2824136910101	19.252377572863	22.5571496286935	23.1552645739336	4.43927307660803
POLR1C	21.7175328941638	20.2206844645995	23.1552645739336	15.3584406090541	16.8076406394741	18.1456234473086	4.43727219391054
BEND7	21.7874745508308	21.5971552139198	21.60210018672	25.8588559094002	26.9621075257219	21.8569022560626	4.43709871214578
COL22A1	20.450220245801	19.5309093925958	25.429789064402	67.2245553971249	66.474480293874	62.7049433271492	4.43672642861345
MRPL16	23.0850064602699	22.1625414341764	19.8406146482158	19.3766611218756	19.3268234815242	20.2206844645995	4.4364401564009
GANC	22.2175300474999	21.0848408086357	21.6571246565548	21.3192826234871	24.3924171168296	23.8649280432722	4.43617685570847
ZNF747	22.0169180118968	21.5971552139198	21.3292659043373	22.0720814252192	21.4882206126815	22.7014204294751	4.43602414023835
IFT27	20.2756797006852	20.3902544190611	24.5226733071675	25.7090344528105	25.5200918062184	27.2057161467402	4.43584353370031
HIBCH	20.8996196466738	22.1625414341764	21.8474424360235	20.4695764413889	23.4548148487635	21.164427534376	4.43494956694002
TRAIP	20.5498063681055	21.040038045381	23.3948464381906	20.4695764413889	19.7202814810107	20.3807639525469	4.43474571903744
GPRASP1	21.8374687059531	20.3406150677792	22.7464439210474	21.7175328941638	19.1326556756381	20.7602568732228	4.43419808111982
TMEM41A	20.6899963576936	21.5474732573838	22.6567058252864	24.004189135773	19.9456139718743	21.2291348519404	4.43405816483914
TEX264	22.5472059820476	22.3974276895181	19.991110078677	19.9311448503864	20.9699534881128	20.5903367181074	4.43380819603929
RWDD2B	20.1209886542882	24.004189135773	20.8946155442132	16.1881142626144	18.9535418222183	22.6515618317016	4.43363429837943
IER2	22.4872402754584	19.991110078677	22.4275756525052	31.5380279883058	26.4561650456565	33.2462611902266	4.43317438890445
ST7L	20.0659996701912	21.2593177076446	23.6143597404667	18.2849755219064	22.1074735970978	23.9544823631401	4.4327656774705
APBB3	20.450220245801	19.6008040622605	25.1011276483995	23.0750667319834	20.8996196466738	19.8406146482158	4.43218856024713
BBS10	21.5573687735762	21.5971552139198	21.60210018672	16.0429117298071	21.6476777048958	22.6515618317016	4.43199275171426
TMEM201	20.8396539962483	20.6196457700533	23.3948464381906	26.8364315773962	22.7761678155033	21.164427534376	4.43177530557099
PCGF6	22.0821527568663	21.2593177076446	21.4138249222603	17.3971279021562	20.5398524710679	18.1456234473086	4.43176763927319
ZNF708	20.4798859813446	20.4695764413889	23.9798276417448	24.004189135773	21.1195841387656	22.8261478051217	4.43176483584477
RP11-18I14.10	18.8037434918099	23.6242631618107	22.6270112512122	14.5605986889028	16.97750291845	19.4066546767859	4.43170651922517
THG1L	20.4105043835807	23.2946453963754	21.1245846355683	19.0230514011337	20.3307048105228	19.7707791313027	4.43133915431868
PUS1	23.1449756257392	19.6555780387797	22.0669441982495	18.6640257990628	17.5371441282878	14.874629911651	4.43110299353425
ZNF717	22.4872402754584	20.8396539962483	21.4138249222603	22.2774960702357	19.5214214533977	20.3807639525469	4.43092157991899
C1GALT1	19.991110078677	21.9371235126856	22.8758360411799	14.3057488312995	15.9682122536984	18.1456234473086	4.43078056872574
WDR44	23.4548148487635	21.040038045381	20.2901467580554	27.8963777433404	31.8020248563676	30.0401857146562	4.4298616701481
C19orf60	19.5908770839218	20.2806498426676	25.1913096835671	20.0659996701912	22.8365445992979	21.5474732573838	4.42966542761487
FCHO2	24.6724672965822	20.8396539962483	19.4614550695634	28.6190558256056	23.5543907802975	19.3419376951044	4.42954572807817
ZNF569	22.3578247354552	20.4695764413889	21.8474424360235	19.252377572863	19.6508446031086	20.4798859813446	4.42916992216074
GALC	19.6905042455875	24.004189135773	21.1245846355683	16.9475081939713	20.8996196466738	19.7707791313027	4.42849783955687
CDC14B	22.6567058252864	21.8975174481999	20.1209886542882	29.9208301076202	28.6190558256056	26.5218993543372	4.42839697112968
CACNB1	18.8385375068787	21.1596869273227	25.0410924945348	25.5294828280707	21.8374687059531	22.4772747300742	4.4283623468981
ZBTB12	22.8365445992979	21.5971552139198	20.2310567138832	20.2707107767265	16.8875498605043	16.5080180050412	4.42818054236929
CCDC101	20.2310567138832	22.492211482128	21.9276535642985	21.5877097001366	20.1209886542882	20.0610235971901	4.42817763965435
MRPL39	23.4996293472043	22.0069758438636	19.2824136910101	16.0429117298071	19.9456139718743	21.7377965969307	4.42788961541429
C11orf54	22.9654150904278	21.040038045381	20.6300308927034	14.1513163955317	18.8831897735523	18.9381899721647	4.42771014651716
STARD3	18.743781042356	22.302921619288	23.8244095474929	25.2662203009687	23.3047914476952	21.1195841387656	4.42728982068912
SDF2	22.2175300474999	22.2175300474999	20.1710923484712	19.5309093925958	23.5543907802975	22.4772747300742	4.42715679242419
TEF	22.0821527568663	20.9699534881128	21.4780571839334	17.7267680473386	14.6699721390548	15.4977399983584	4.42661742346093
BCL7C	23.1449756257392	21.1596869273227	20.2310567138832	22.167520105357	23.2450881249679	22.8261478051217	4.42479109565695
ATIC	24.5826428197285	23.0250371407947	17.4870977925085	57.1736910989429	22.995771548087	15.6477757173132	4.42430622274364
CCDC91	22.4872402754584	22.8064107063548	19.2824136910101	18.4194841719388	20.1209886542882	22.0772198481452	4.42387198949995
GPCPD1	18.5140857711219	24.5826428197285	21.7175328941638	18.8037434918099	26.6471129974925	21.4284993046745	4.4236359475785
RP11-111M22.2	19.0230514011337	21.0848408086357	24.6421116137057	18.344936181951	20.8346785472443	20.1358912898014	4.42362166083939
RUSC1	20.8001392219741	21.748209919634	21.8474424360235	33.2854131623795	33.1961996410375	32.9611418654671	4.42357950968312
TP53INP1	22.0169180118968	21.4190281393631	20.9548726267662	39.6547250175221	37.5175042986396	39.3750823135574	4.42352519620503
TMEM199	21.4780571839334	23.6743285517031	19.4014885191745	16.7380598070009	17.3971279021562	19.0127268053403	4.42271287846113
METTL22	19.6354759136574	20.9699534881128	23.9149278188754	24.8220222466767	24.2231889537515	20.6899963576936	4.42182731625021
USP21	20.6196457700533	18.2250147213374	26.1969606430146	28.6190558256056	23.2450881249679	24.004189135773	4.42170775128364
FAM217B	22.9358038682472	21.040038045381	20.3807639525469	23.5341066105699	17.8461674727262	17.2874267417824	4.42124373376724
RP11-448A19.1	18.2250147213374	21.5474732573838	25.0410924945348	21.5474732573838	21.4882206126815	18.9381899721647	4.42117349108755
C2orf69	24.6724672965822	19.0127268053403	20.9548726267662	18.4897150305788	18.344936181951	21.0696215367067	4.42097916340864
MTFR1	22.0169180118968	22.7263497263879	19.6354759136574	18.344936181951	20.0060343967066	20.1358912898014	4.42074178671399
ALG12	21.7175328941638	19.7155461478296	22.9358038682472	23.6143597404667	24.4524359812628	26.1177246982748	4.42052655192162
NPM3	23.9149278188754	22.5571496286935	18.165592395158	11.2863307583294	12.6239384359838	10.9469881340413	4.41949630423848
MRPL13	22.8064107063548	23.0954074605517	18.5740482636647	15.0986362017918	17.9959829629789	20.2853977445959	4.41870599482292
ZNF441	19.6354759136574	25.3505247617019	19.6354759136574	24.3131315939504	33.375048232619	25.3951152464866	4.41824167588095
POLR2J	21.4284993046745	22.2175300474999	20.5150793950579	18.9535418222183	20.0060343967066	20.8396539962483	4.41789942643498
MT-ATP8	18.6738722991663	20.6899963576936	25.2612076569546	16.4078383386996	22.7761678155033	16.3629261023226	4.41755413655295
BCL11B	24.2231889537515	20.6196457700533	19.5309093925958	15.8382886597414	10.0986525680754	11.2467361819753	4.41731725497205
MED20	21.5277415368896	22.3974276895181	20.2310567138832	18.8037434918099	20.1710923484712	19.4066546767859	4.41729532911636
CHRNA7	21.6277533099987	21.8975174481999	20.5801516813223	30.070458429397	26.7717586846821	22.8913122707657	4.41689634158211
MMP15	20.9650036551344	20.5398524710679	22.6270112512122	23.1950554600649	21.6476777048958	20.3807639525469	4.41674640693201
KDM6B	23.7795958437289	20.2806498426676	20.1710923484712	77.6404933168548	29.1318656562122	24.4222099362264	4.41596719154882
CCNG2	23.2450881249679	20.8396539962483	20.0610235971901	41.4802214712096	36.0720715411021	36.4313378322812	4.4154789082197
CLK4	19.5309093925958	20.6196457700533	24.1231463863788	20.6096869872462	24.9013042604014	29.5500836337291	4.41532701626602
OSER1	23.1449756257392	21.4780571839334	19.5309093925958	17.9557669349324	20.3307048105228	18.9381899721647	4.41503531737422
C16orf52	21.7175328941638	20.1209886542882	22.2175300474999	17.9557669349324	20.7704103933567	20.6196457700533	4.41501471368065
CCDC150	18.5740482636647	20.6196457700533	25.3408625792734	20.4695764413889	25.9934033030404	19.4717876796328	4.41485258509169
CCM2	22.167520105357	21.748209919634	20.1209886542882	24.0885710743508	23.1756737155767	27.3260978114398	4.41460984055545
SETBP1	21.5573687735762	21.8072266954642	20.6300308927034	37.7369776705978	26.8974343146273	26.8168726210306	4.41450589100746
TRIM14	19.991110078677	22.8064107063548	21.2593177076446	23.8548069903613	17.8461674727262	16.7175920325296	4.4142258592426
WDR4	21.4780571839334	20.2206844645995	22.2672133516035	20.9199202348326	17.9264147941172	17.8461674727262	4.41313354625153
DNPEP	20.0659996701912	21.4780571839334	22.4275756525052	17.4670865709834	17.2970656837465	16.0181707732274	4.41289149786694
AC024560.3	20.3108406394158	20.1209886542882	23.544403753317	21.9226750952247	23.4548148487635	22.7565713928119	4.41070653966303
ZNHIT6	24.6124614010042	18.8831897735523	20.6899963576936	18.1456234473086	16.3480917335001	16.5080180050412	4.41040303557662
DPP6	18.0257047109375	19.2621078384425	27.6165092148435	27.2057161467402	27.0317549226613	32.8055026284442	4.40904550112642
SMTN	20.2310567138832	20.7602568732228	22.8261478051217	33.8740946537565	29.5654667866547	33.1456177474969	4.40895588798252
LSM6	22.7464439210474	19.6555780387797	21.4138249222603	13.90182621889	17.7965766204446	18.4847453407655	4.4083022022103
IPO13	23.3248822098976	19.4717876796328	21.0696215367067	24.004189135773	21.0299457823971	19.0127268053403	4.40806794074965
ZNF526	20.9650036551344	20.2206844645995	22.5571496286935	21.3192826234871	18.6445264350217	20.2853977445959	4.40772799212931
TCEA2	21.8374687059531	19.4717876796328	22.482256950597	24.6824018562607	20.8996196466738	24.0584089167541	4.40758737822587
OXNAD1	20.8996196466738	21.3495721233897	21.4138249222603	16.0429117298071	16.3480917335001	16.7780302359287	4.40733687994958
CTD-2228K2.7	23.2450881249679	17.9959829629789	22.8261478051217	21.9226750952247	22.2175300474999	22.6515618317016	4.407024164547
TMEM55B	19.5908770839218	21.8474424360235	22.3081283278447	21.2291348519404	20.4848622662161	22.2774960702357	4.407000049802
PMF1	20.5498063681055	24.5826428197285	18.8336168975474	17.2874267417824	21.1195841387656	18.5542773000721	4.40528639933165
TUBGCP5	20.6899963576936	21.9371235126856	20.9548726267662	17.6668107746567	22.1074735970978	18.5542773000721	4.40512593132139
MAP6	20.4798859813446	20.7602568732228	22.3081283278447	27.0768147787373	27.4716036052928	27.4212983579196	4.40379524600166
IFT57	21.2291348519404	23.3451689008038	19.1326556756381	18.9236679509766	24.7719748698297	21.2291348519404	4.4036636759931
DCTN6	21.5277415368896	22.302921619288	19.7155461478296	15.90825158222	21.8374687059531	21.7377965969307	4.40284921563475
ZNRF2	24.8813788902996	20.3902544190611	18.6345694032735	17.3468047580383	15.7783276286266	18.08566414569	4.40223732786783
TDP2	23.3248822098976	20.5398524710679	19.7155461478296	26.1224158046489	20.1209886542882	22.6515618317016	4.40180452508635
DMAP1	20.2756797006852	19.0127268053403	24.4571424477772	31.9365918139505	21.8875753230616	23.8649280432722	4.40091862396304
HACL1	20.3704103997444	21.5971552139198	21.4138249222603	15.1392134672295	18.4445440272757	21.5877097001366	4.40054771182085
WBSCR17	21.9572170511366	21.2291348519404	20.1710923484712	11.2863307583294	9.74931190713187	11.2467361819753	4.39960476330514
CLDN12	21.9572170511366	19.3622301373389	22.0669441982495	18.4897150305788	19.1326556756381	23.2398814720338	4.39853716327404
HPS6	21.1295863163416	22.8064107063548	19.4614550695634	21.0596193361897	21.9371235126856	23.0850064602699	4.39836926605179
FAM114A2	20.1209886542882	23.4548148487635	19.8406146482158	18.9535418222183	19.0425213183508	21.4780571839334	4.39760877048319
FAM118B	21.8374687059531	23.5642564987604	18.165592395158	16.0429117298071	19.2621078384425	19.6008040622605	4.39679949880629
CRLF3	21.1295863163416	22.3974276895181	19.7155461478296	17.5972010662491	19.7707791313027	23.3348778793644	4.39590517754969
MSTO1	19.8307461433821	20.046159145448	23.4642591112713	17.0774904698836	19.3815997420157	18.2849755219064	4.39577133174161
HERC2P9	19.8307461433821	19.1326556756381	24.5826428197285	26.5819498689237	26.2965996867141	24.004189135773	4.39573346951953
PAK3	23.0850064602699	20.1209886542882	20.0610235971901	20.5498063681055	19.2621078384425	22.4021653816663	4.39527894510811
ZNF777	21.0696215367067	20.9699534881128	21.0696215367067	26.1224158046489	22.2175300474999	20.6899963576936	4.39481224869766
BEND3	23.0850064602699	19.1326556756381	21.0696215367067	19.7108119517205	18.8831897735523	18.1853922679018	4.3946473197181
CCZ1B	21.2291348519404	20.9699534881128	20.8946155442132	15.2888295365074	18.5642233160712	20.0060343967066	4.3944282461074
POMT1	19.1624847126598	20.2806498426676	23.9149278188754	21.7175328941638	25.3505247617019	23.9149278188754	4.39402808105271
MAPK3	21.3292659043373	20.3902544190611	21.3292659043373	28.9975608251012	31.736819477835	30.0401857146562	4.39311089569102
COPS7A	21.5277415368896	20.5398524710679	20.9548726267662	17.7267680473386	18.9535418222183	18.8037434918099	4.39256427712156
MICU2	21.8975174481999	20.6196457700533	20.4695764413889	18.4897150305788	20.2806498426676	21.8569022560626	4.391350800737
LUZP1	23.2450881249679	19.3622301373389	20.5150793950579	29.450011658969	22.167520105357	23.7549906097418	4.39088001634276
ATAT1	19.7707791313027	21.5971552139198	21.60210018672	31.8473973316292	22.3974276895181	24.4222099362264	4.3903889611611
DCPS	21.2291348519404	21.1596869273227	20.5150793950579	17.4972045187048	15.6375916658615	18.08566414569	4.38994429421493
